xywh,element_label,page_id,book,num_page_id,num_patch_id,number
"1584,1736,53,44 ",30 ,1899_melanchthon_libellus_1629_p248.jpg,1899_melanchthon_libellus_1629,253,2599,30 
"1455,1175,37,33 ",21 ,1899_melanchthon_libellus_1629_p248.jpg,1899_melanchthon_libellus_1629,253,2600,21 
"1309,2350,40,39 ",11 ,1899_melanchthon_libellus_1629_p248.jpg,1899_melanchthon_libellus_1629,253,2601,11 
"1584,1416,48,42 ",25 ,1899_melanchthon_libellus_1629_p248.jpg,1899_melanchthon_libellus_1629,253,2602,25 
"1165,1790,51,45 ",20 ,1899_melanchthon_libellus_1629_p250.jpg,1899_melanchthon_libellus_1629,254,2603,20 
"1158,989,45,39 ",10 ,1899_melanchthon_libellus_1629_p250.jpg,1899_melanchthon_libellus_1629,254,2604,10 
"1163,1472,45,38 ",11 ,1899_melanchthon_libellus_1629_p250.jpg,1899_melanchthon_libellus_1629,254,2605,11 
"1159,1369,48,43 ",14 ,1899_melanchthon_libellus_1629_p250.jpg,1899_melanchthon_libellus_1629,254,2606,14 
"1158,1174,54,47 ",27 ,1899_melanchthon_libellus_1629_p250.jpg,1899_melanchthon_libellus_1629,254,2607,27 
"659,872,55,51 ",67 ,1899_melanchthon_libellus_1629_p89.jpg,1899_melanchthon_libellus_1629,255,2608,67 
"793,925,58,44 ",40 ,1899_melanchthon_libellus_1629_p89.jpg,1899_melanchthon_libellus_1629,255,2609,40 
"652,1035,54,43 ",70 ,1899_melanchthon_libellus_1629_p89.jpg,1899_melanchthon_libellus_1629,255,2610,70 
"913,877,56,44 ",52 ,1899_melanchthon_libellus_1629_p89.jpg,1899_melanchthon_libellus_1629,255,2611,52 
"797,1029,55,40 ",61 ,1899_melanchthon_libellus_1629_p89.jpg,1899_melanchthon_libellus_1629,255,2612,61 
"553,710,49,39 ",21 ,1899_melanchthon_libellus_1629_p90.jpg,1899_melanchthon_libellus_1629,256,2613,21 
"629,772,57,46 ",29 ,1899_melanchthon_libellus_1629_p90.jpg,1899_melanchthon_libellus_1629,256,2614,29 
"629,864,51,43 ",38 ,1899_melanchthon_libellus_1629_p90.jpg,1899_melanchthon_libellus_1629,256,2615,38 
"628,458,55,41 ",43 ,1899_melanchthon_libellus_1629_p90.jpg,1899_melanchthon_libellus_1629,256,2616,43 
"549,661,51,37 ",11 ,1899_melanchthon_libellus_1629_p90.jpg,1899_melanchthon_libellus_1629,256,2617,11 
"402,918,64,50 ",15 ,1911_nunes_sphaera_1572_p51.jpg,1911_nunes_sphaera_1572,257,2618,15 
"652,1141,65,47 ",30 ,1911_nunes_sphaera_1572_p51.jpg,1911_nunes_sphaera_1572,257,2619,30 
"395,802,66,45 ",14 ,1911_nunes_sphaera_1572_p51.jpg,1911_nunes_sphaera_1572,257,2620,14 
"411,1143,65,51 ",16 ,1911_nunes_sphaera_1572_p51.jpg,1911_nunes_sphaera_1572,257,2621,16 
"564,1032,59,49 ",47 ,1911_nunes_sphaera_1572_p51.jpg,1911_nunes_sphaera_1572,257,2622,47 
"979,2303,105,86 ",15 ,1912_nunes_sphaera_1564_p121.jpg,1912_nunes_sphaera_1564,258,2623,15 
"1131,2116,117,85 ",47 ,1912_nunes_sphaera_1564_p121.jpg,1912_nunes_sphaera_1564,258,2624,47 
"1129,1878,105,89 ",43 ,1912_nunes_sphaera_1564_p121.jpg,1912_nunes_sphaera_1564,258,2625,43 
"1133,1640,102,89 ",39 ,1912_nunes_sphaera_1564_p121.jpg,1912_nunes_sphaera_1564,258,2626,39 
"1274,2108,104,93 ",15 ,1912_nunes_sphaera_1564_p121.jpg,1912_nunes_sphaera_1564,258,2627,15 
"1662,2681,107,102 ",38 ,1912_nunes_sphaera_1564_p157.jpg,1912_nunes_sphaera_1564,259,2628,38 
"1653,2212,116,86 ",40 ,1912_nunes_sphaera_1564_p157.jpg,1912_nunes_sphaera_1564,259,2629,40 
"1652,2015,120,92 ",39 ,1912_nunes_sphaera_1564_p157.jpg,1912_nunes_sphaera_1564,259,2630,39 
"1814,2890,117,94 ",50 ,1912_nunes_sphaera_1564_p157.jpg,1912_nunes_sphaera_1564,259,2631,50 
"1660,1724,102,88 ",32 ,1912_nunes_sphaera_1564_p157.jpg,1912_nunes_sphaera_1564,259,2632,32 
"1653,1796,105,88 ",19 ,1912_nunes_sphaera_1564_p159.jpg,1912_nunes_sphaera_1564,260,2633,19 
"1830,2095,113,87 ",45 ,1912_nunes_sphaera_1564_p159.jpg,1912_nunes_sphaera_1564,260,2634,45 
"1658,1990,105,88 ",38 ,1912_nunes_sphaera_1564_p159.jpg,1912_nunes_sphaera_1564,260,2635,38 
"1645,2088,104,96 ",71 ,1912_nunes_sphaera_1564_p159.jpg,1912_nunes_sphaera_1564,260,2636,71 
"1650,1606,100,68 ",12 ,1912_nunes_sphaera_1564_p159.jpg,1912_nunes_sphaera_1564,260,2637,12 
"3301,2382,80,61 ",32 ,1918_sacrobosco_opusculum_1518_p24.jpg,1918_sacrobosco_opusculum_1518,261,2638,32 
"3298,2241,88,58 ",27 ,1918_sacrobosco_opusculum_1518_p24.jpg,1918_sacrobosco_opusculum_1518,261,2639,27 
"3293,2313,84,60 ",29 ,1918_sacrobosco_opusculum_1518_p24.jpg,1918_sacrobosco_opusculum_1518,261,2640,29 
"3432,2240,82,63 ",54 ,1918_sacrobosco_opusculum_1518_p24.jpg,1918_sacrobosco_opusculum_1518,261,2641,54 
"3441,2312,78,66 ",54 ,1918_sacrobosco_opusculum_1518_p24.jpg,1918_sacrobosco_opusculum_1518,261,2642,54 
"921,1796,76,59 ",14 ,1918_sacrobosco_opusculum_1518_p26.jpg,1918_sacrobosco_opusculum_1518,262,2643,14 
"1048,1867,72,65 ",51 ,1918_sacrobosco_opusculum_1518_p26.jpg,1918_sacrobosco_opusculum_1518,262,2644,51 
"912,1867,82,62 ",18 ,1918_sacrobosco_opusculum_1518_p26.jpg,1918_sacrobosco_opusculum_1518,262,2645,18 
"1286,1942,76,60 ",50 ,1918_sacrobosco_opusculum_1518_p26.jpg,1918_sacrobosco_opusculum_1518,262,2646,50 
"1710,1862,82,61 ",40 ,1918_sacrobosco_opusculum_1518_p26.jpg,1918_sacrobosco_opusculum_1518,262,2647,40 
"707,848,35,28 ",48 ,1921_pifferi_sfera_1604_p232.jpg,1921_pifferi_sfera_1604,263,2648,48 
"291,797,45,28 ",285 ,1921_pifferi_sfera_1604_p232.jpg,1921_pifferi_sfera_1604,263,2649,285 
"710,362,34,25 ",32 ,1921_pifferi_sfera_1604_p232.jpg,1921_pifferi_sfera_1604,263,2650,32 
"563,823,32,28 ",15 ,1921_pifferi_sfera_1604_p232.jpg,1921_pifferi_sfera_1604,263,2651,15 
"566,645,30,27 ",45 ,1921_pifferi_sfera_1604_p232.jpg,1921_pifferi_sfera_1604,263,2652,45 
"767,1141,29,22 ",20 ,1921_pifferi_sfera_1604_p317.jpg,1921_pifferi_sfera_1604,264,2653,20 
"707,997,47,34 ",171 ,1921_pifferi_sfera_1604_p317.jpg,1921_pifferi_sfera_1604,264,2654,171 
"233,524,40,30 ",31 ,1921_pifferi_sfera_1604_p317.jpg,1921_pifferi_sfera_1604,264,2655,31 
"468,692,49,26 ",100 ,1921_pifferi_sfera_1604_p317.jpg,1921_pifferi_sfera_1604,264,2656,100 
"299,919,37,27 ",32 ,1921_pifferi_sfera_1604_p317.jpg,1921_pifferi_sfera_1604,264,2657,32 
"349,1268,39,29 ",66 ,1921_pifferi_sfera_1604_p327.jpg,1921_pifferi_sfera_1604,265,2658,66 
"192,480,34,28 ",5 ,1921_pifferi_sfera_1604_p327.jpg,1921_pifferi_sfera_1604,265,2659,5 
"478,1184,34,28 ",98 ,1921_pifferi_sfera_1604_p327.jpg,1921_pifferi_sfera_1604,265,2660,98 
"594,874,50,27 ",122 ,1921_pifferi_sfera_1604_p327.jpg,1921_pifferi_sfera_1604,265,2661,122 
"707,564,51,29 ",147 ,1921_pifferi_sfera_1604_p327.jpg,1921_pifferi_sfera_1604,265,2662,147 
"867,1019,23,24 ",6 ,1921_pifferi_sfera_1604_p338.jpg,1921_pifferi_sfera_1604,266,2663,6 
"755,921,33,29 ",53 ,1921_pifferi_sfera_1604_p338.jpg,1921_pifferi_sfera_1604,266,2664,53 
"447,724,30,24 ",43 ,1921_pifferi_sfera_1604_p338.jpg,1921_pifferi_sfera_1604,266,2665,43 
"653,745,20,20 ",2 ,1921_pifferi_sfera_1604_p338.jpg,1921_pifferi_sfera_1604,266,2666,2 
"238,649,24,27 ",9 ,1921_pifferi_sfera_1604_p338.jpg,1921_pifferi_sfera_1604,266,2667,9 
"696,757,31,25 ",19 ,1921_pifferi_sfera_1604_p340.jpg,1921_pifferi_sfera_1604,267,2668,19 
"824,634,27,24 ",34 ,1921_pifferi_sfera_1604_p340.jpg,1921_pifferi_sfera_1604,267,2669,34 
"640,501,31,24 ",46 ,1921_pifferi_sfera_1604_p340.jpg,1921_pifferi_sfera_1604,267,2670,46 
"448,631,28,24 ",57 ,1921_pifferi_sfera_1604_p340.jpg,1921_pifferi_sfera_1604,267,2671,57 
"332,337,40,34 ",24 ,1921_pifferi_sfera_1604_p340.jpg,1921_pifferi_sfera_1604,267,2672,24 
"2056,3567,121,92 ",48 ,1929_regiomontanus_sphera_1518_p174.jpg,1929_regiomontanus_sphera_1518,268,2673,48 
"1607,2859,113,89 ",18 ,1929_regiomontanus_sphera_1518_p174.jpg,1929_regiomontanus_sphera_1518,268,2674,18 
"2187,3679,110,86 ",30 ,1929_regiomontanus_sphera_1518_p174.jpg,1929_regiomontanus_sphera_1518,268,2675,30 
"2057,2853,117,93 ",46 ,1929_regiomontanus_sphera_1518_p174.jpg,1929_regiomontanus_sphera_1518,268,2676,46 
"2066,4183,114,90 ",52 ,1929_regiomontanus_sphera_1518_p174.jpg,1929_regiomontanus_sphera_1518,268,2677,52 
"2446,3452,117,84 ",51 ,1929_regiomontanus_sphera_1518_p183.jpg,1929_regiomontanus_sphera_1518,269,2678,51 
"2150,2529,123,95 ",38 ,1929_regiomontanus_sphera_1518_p183.jpg,1929_regiomontanus_sphera_1518,269,2679,38 
"2150,2021,124,87 ",43 ,1929_regiomontanus_sphera_1518_p183.jpg,1929_regiomontanus_sphera_1518,269,2680,43 
"2153,2231,120,80 ",52 ,1929_regiomontanus_sphera_1518_p183.jpg,1929_regiomontanus_sphera_1518,269,2681,52 
"2151,2839,127,90 ",28 ,1929_regiomontanus_sphera_1518_p183.jpg,1929_regiomontanus_sphera_1518,269,2682,28 
"124,661,41,30 ",48 ,1931_beyer_quaestiones_1573_p106.jpg,1931_beyer_quaestiones_1573,270,2683,48 
"122,392,47,29 ",40 ,1931_beyer_quaestiones_1573_p106.jpg,1931_beyer_quaestiones_1573,270,2684,40 
"132,1065,43,28 ",60 ,1931_beyer_quaestiones_1573_p106.jpg,1931_beyer_quaestiones_1573,270,2685,60 
"134,1199,46,37 ",64 ,1931_beyer_quaestiones_1573_p106.jpg,1931_beyer_quaestiones_1573,270,2686,64 
"621,799,35,30 ",14 ,1931_beyer_quaestiones_1573_p106.jpg,1931_beyer_quaestiones_1573,270,2687,14 
"393,353,35,27 ",25 ,1931_beyer_quaestiones_1573_p140.jpg,1931_beyer_quaestiones_1573,271,2688,25 
"477,423,44,30 ",46 ,1931_beyer_quaestiones_1573_p140.jpg,1931_beyer_quaestiones_1573,271,2689,46 
"391,487,38,31 ",29 ,1931_beyer_quaestiones_1573_p140.jpg,1931_beyer_quaestiones_1573,271,2690,29 
"463,729,44,29 ",56 ,1931_beyer_quaestiones_1573_p140.jpg,1931_beyer_quaestiones_1573,271,2691,56 
"463,830,37,31 ",39 ,1931_beyer_quaestiones_1573_p140.jpg,1931_beyer_quaestiones_1573,271,2692,39 
"675,653,39,30 ",45 ,1931_beyer_quaestiones_1573_p141.jpg,1931_beyer_quaestiones_1573,272,2693,45 
"580,658,30,26 ",13 ,1931_beyer_quaestiones_1573_p141.jpg,1931_beyer_quaestiones_1573,272,2694,13 
"577,490,37,29 ",37 ,1931_beyer_quaestiones_1573_p141.jpg,1931_beyer_quaestiones_1573,272,2695,37 
"577,356,41,27 ",50 ,1931_beyer_quaestiones_1573_p141.jpg,1931_beyer_quaestiones_1573,272,2696,50 
"842,994,33,27 ",55 ,1931_beyer_quaestiones_1573_p141.jpg,1931_beyer_quaestiones_1573,272,2697,55 
"265,932,38,29 ",29 ,1931_beyer_quaestiones_1573_p180.jpg,1931_beyer_quaestiones_1573,273,2698,29 
"605,808,37,33 ",19 ,1931_beyer_quaestiones_1573_p180.jpg,1931_beyer_quaestiones_1573,273,2699,19 
"288,353,28,24 ",12 ,1931_beyer_quaestiones_1573_p180.jpg,1931_beyer_quaestiones_1573,273,2700,12 
"272,727,34,30 ",23 ,1931_beyer_quaestiones_1573_p180.jpg,1931_beyer_quaestiones_1573,273,2701,23 
"280,525,36,27 ",17 ,1931_beyer_quaestiones_1573_p180.jpg,1931_beyer_quaestiones_1573,273,2702,17 
"640,604,36,26 ",22 ,1931_beyer_quaestiones_1573_p185.jpg,1931_beyer_quaestiones_1573,274,2703,22 
"629,334,38,26 ",27 ,1931_beyer_quaestiones_1573_p185.jpg,1931_beyer_quaestiones_1573,274,2704,27 
"659,983,36,24 ",20 ,1931_beyer_quaestiones_1573_p185.jpg,1931_beyer_quaestiones_1573,274,2705,20 
"652,772,35,32 ",14 ,1931_beyer_quaestiones_1573_p185.jpg,1931_beyer_quaestiones_1573,274,2706,14 
"629,468,35,30 ",18 ,1931_beyer_quaestiones_1573_p185.jpg,1931_beyer_quaestiones_1573,274,2707,18 
"2966,428,114,110 ",15 ,1936_rinaldi_sfera_1579_p27.jpg,1936_rinaldi_sfera_1579,275,2708,15 
"1565,633,119,112 ",45 ,1936_rinaldi_sfera_1579_p27.jpg,1936_rinaldi_sfera_1579,275,2709,45 
"1414,443,106,103 ",15 ,1936_rinaldi_sfera_1579_p27.jpg,1936_rinaldi_sfera_1579,275,2710,15 
"2960,1255,128,109 ",49 ,1936_rinaldi_sfera_1579_p27.jpg,1936_rinaldi_sfera_1579,275,2711,49 
"2950,626,126,110 ",45 ,1936_rinaldi_sfera_1579_p27.jpg,1936_rinaldi_sfera_1579,275,2712,45 
"1609,1567,112,97 ",60 ,1936_rinaldi_sfera_1579_p30.jpg,1936_rinaldi_sfera_1579,276,2713,60 
"1602,1336,114,101 ",62 ,1936_rinaldi_sfera_1579_p30.jpg,1936_rinaldi_sfera_1579,276,2714,62 
"1607,1107,119,105 ",96 ,1936_rinaldi_sfera_1579_p30.jpg,1936_rinaldi_sfera_1579,276,2715,96 
"1603,1218,122,104 ",87 ,1936_rinaldi_sfera_1579_p30.jpg,1936_rinaldi_sfera_1579,276,2716,87 
"1612,1463,110,100 ",59 ,1936_rinaldi_sfera_1579_p30.jpg,1936_rinaldi_sfera_1579,276,2717,59 
"2780,2687,136,109 ",56 ,1936_rinaldi_sfera_1579_p52.jpg,1936_rinaldi_sfera_1579,277,2718,56 
"2788,2793,113,102 ",55 ,1936_rinaldi_sfera_1579_p52.jpg,1936_rinaldi_sfera_1579,277,2719,55 
"2591,2892,121,106 ",32 ,1936_rinaldi_sfera_1579_p52.jpg,1936_rinaldi_sfera_1579,277,2720,32 
"2583,2796,124,96 ",29 ,1936_rinaldi_sfera_1579_p52.jpg,1936_rinaldi_sfera_1579,277,2721,29 
"2587,2700,118,94 ",27 ,1936_rinaldi_sfera_1579_p52.jpg,1936_rinaldi_sfera_1579,277,2722,27 
"1244,1856,55,44 ",47 ,1941_sabbioneta_tractatvs_1531_p286.jpg,1941_sabbioneta_tractatvs_1531,279,2940,47 
"1083,1634,53,33 ",20 ,1941_sabbioneta_tractatvs_1531_p286.jpg,1941_sabbioneta_tractatvs_1531,279,2941,20 
"1021,1544,57,40 ",24 ,1941_sabbioneta_tractatvs_1531_p286.jpg,1941_sabbioneta_tractatvs_1531,279,2942,24 
"1239,2268,56,43 ",46 ,1941_sabbioneta_tractatvs_1531_p286.jpg,1941_sabbioneta_tractatvs_1531,279,2943,46 
"1251,1763,55,42 ",55 ,1941_sabbioneta_tractatvs_1531_p286.jpg,1941_sabbioneta_tractatvs_1531,279,2944,55 
"877,1980,58,40 ",60 ,1941_sabbioneta_tractatvs_1531_p297.jpg,1941_sabbioneta_tractatvs_1531,280,2945,60 
"590,1438,58,40 ",24 ,1941_sabbioneta_tractatvs_1531_p297.jpg,1941_sabbioneta_tractatvs_1531,280,2946,24 
"586,1618,55,43 ",27 ,1941_sabbioneta_tractatvs_1531_p297.jpg,1941_sabbioneta_tractatvs_1531,280,2947,27 
"724,1710,61,42 ",42 ,1941_sabbioneta_tractatvs_1531_p297.jpg,1941_sabbioneta_tractatvs_1531,280,2948,42 
"1153,1806,60,44 ",91 ,1941_sabbioneta_tractatvs_1531_p297.jpg,1941_sabbioneta_tractatvs_1531,280,2949,91 
"529,1636,66,45 ",41 ,1941_sabbioneta_tractatvs_1531_p485.jpg,1941_sabbioneta_tractatvs_1531,282,3909,41 
"613,1688,65,47 ",35 ,1941_sabbioneta_tractatvs_1531_p485.jpg,1941_sabbioneta_tractatvs_1531,282,3910,35 
"426,1543,63,46 ",57 ,1941_sabbioneta_tractatvs_1531_p485.jpg,1941_sabbioneta_tractatvs_1531,282,3911,57 
"426,1833,65,50 ",59 ,1941_sabbioneta_tractatvs_1531_p485.jpg,1941_sabbioneta_tractatvs_1531,282,3912,59 
"424,1637,65,42 ",27 ,1941_sabbioneta_tractatvs_1531_p485.jpg,1941_sabbioneta_tractatvs_1531,282,3913,27 
"855,1289,47,34 ",46 ,1943_schreckenfuchs_commentaria_1569_p212.jpg,1943_schreckenfuchs_commentaria_1569,283,3914,46 
"461,1147,45,31 ",49 ,1943_schreckenfuchs_commentaria_1569_p212.jpg,1943_schreckenfuchs_commentaria_1569,283,3915,49 
"463,925,42,29 ",57 ,1943_schreckenfuchs_commentaria_1569_p212.jpg,1943_schreckenfuchs_commentaria_1569,283,3916,57 
"333,923,44,30 ",36 ,1943_schreckenfuchs_commentaria_1569_p212.jpg,1943_schreckenfuchs_commentaria_1569,283,3917,36 
"723,1219,46,32 ",27 ,1943_schreckenfuchs_commentaria_1569_p212.jpg,1943_schreckenfuchs_commentaria_1569,283,3918,27 
"566,1310,46,32 ",52 ,1943_schreckenfuchs_commentaria_1569_p264.jpg,1943_schreckenfuchs_commentaria_1569,284,3919,52 
"790,1382,40,26 ",28 ,1943_schreckenfuchs_commentaria_1569_p264.jpg,1943_schreckenfuchs_commentaria_1569,284,3920,28 
"401,1162,43,26 ",22 ,1943_schreckenfuchs_commentaria_1569_p264.jpg,1943_schreckenfuchs_commentaria_1569,284,3921,22 
"401,1017,40,30 ",17 ,1943_schreckenfuchs_commentaria_1569_p264.jpg,1943_schreckenfuchs_commentaria_1569,284,3922,17 
"455,1307,42,31 ",48 ,1943_schreckenfuchs_commentaria_1569_p264.jpg,1943_schreckenfuchs_commentaria_1569,284,3923,48 
"963,1054,44,30 ",27 ,1943_schreckenfuchs_commentaria_1569_p324.jpg,1943_schreckenfuchs_commentaria_1569,285,3924,27 
"424,1093,40,30 ",43 ,1943_schreckenfuchs_commentaria_1569_p324.jpg,1943_schreckenfuchs_commentaria_1569,285,3925,43 
"301,851,44,28 ",45 ,1943_schreckenfuchs_commentaria_1569_p324.jpg,1943_schreckenfuchs_commentaria_1569,285,3926,45 
"421,890,40,29 ",30 ,1943_schreckenfuchs_commentaria_1569_p324.jpg,1943_schreckenfuchs_commentaria_1569,285,3927,30 
"913,932,39,29 ",29 ,1943_schreckenfuchs_commentaria_1569_p324.jpg,1943_schreckenfuchs_commentaria_1569,285,3928,29 
"613,1088,45,30 ",47 ,1943_schreckenfuchs_commentaria_1569_p97.jpg,1943_schreckenfuchs_commentaria_1569,286,3929,47 
"561,1012,42,24 ",16 ,1943_schreckenfuchs_commentaria_1569_p97.jpg,1943_schreckenfuchs_commentaria_1569,286,3930,16 
"619,1158,39,33 ",58 ,1943_schreckenfuchs_commentaria_1569_p97.jpg,1943_schreckenfuchs_commentaria_1569,286,3931,58 
"734,1340,40,28 ",19 ,1943_schreckenfuchs_commentaria_1569_p97.jpg,1943_schreckenfuchs_commentaria_1569,286,3932,19 
"1186,1485,39,26 ",28 ,1943_schreckenfuchs_commentaria_1569_p97.jpg,1943_schreckenfuchs_commentaria_1569,286,3933,28 
"331,1075,44,29 ",46 ,1943_schreckenfuchs_commentaria_1569_p98.jpg,1943_schreckenfuchs_commentaria_1569,287,3934,46 
"387,970,42,29 ",24 ,1943_schreckenfuchs_commentaria_1569_p98.jpg,1943_schreckenfuchs_commentaria_1569,287,3935,24 
"700,1262,41,27 ",28 ,1943_schreckenfuchs_commentaria_1569_p98.jpg,1943_schreckenfuchs_commentaria_1569,287,3936,28 
"284,971,41,28 ",23 ,1943_schreckenfuchs_commentaria_1569_p98.jpg,1943_schreckenfuchs_commentaria_1569,287,3937,23 
"907,1489,41,28 ",30 ,1943_schreckenfuchs_commentaria_1569_p98.jpg,1943_schreckenfuchs_commentaria_1569,287,3938,30 
"825,1868,86,77 ",17 ,1948_szamotulski_opusculum_1522_p133.jpg,1948_szamotulski_opusculum_1522,288,3939,17 
"1270,1159,84,71 ",39 ,1948_szamotulski_opusculum_1522_p133.jpg,1948_szamotulski_opusculum_1522,288,3940,39 
"839,1162,73,73 ",15 ,1948_szamotulski_opusculum_1522_p133.jpg,1948_szamotulski_opusculum_1522,288,3941,15 
"1449,1865,88,72 ",54 ,1948_szamotulski_opusculum_1522_p133.jpg,1948_szamotulski_opusculum_1522,288,3942,54 
"1453,1701,81,69 ",52 ,1948_szamotulski_opusculum_1522_p133.jpg,1948_szamotulski_opusculum_1522,288,3943,52 
"1051,1290,79,54 ",27 ,1948_szamotulski_opusculum_1522_p90.jpg,1948_szamotulski_opusculum_1522,289,3944,27 
"1516,357,73,59 ",48 ,1948_szamotulski_opusculum_1522_p90.jpg,1948_szamotulski_opusculum_1522,289,3945,48 
"2218,1294,76,63 ",12 ,1948_szamotulski_opusculum_1522_p90.jpg,1948_szamotulski_opusculum_1522,289,3946,12 
"1164,365,78,60 ",35 ,1948_szamotulski_opusculum_1522_p90.jpg,1948_szamotulski_opusculum_1522,289,3947,35 
"1640,1288,73,66 ",54 ,1948_szamotulski_opusculum_1522_p90.jpg,1948_szamotulski_opusculum_1522,289,3948,54 
"1139,1791,70,48 ",40 ,1948_szamotulski_opusculum_1522_p96.jpg,1948_szamotulski_opusculum_1522,290,3949,40 
"1035,1935,70,67 ",81 ,1948_szamotulski_opusculum_1522_p96.jpg,1948_szamotulski_opusculum_1522,290,3950,81 
"1342,1999,71,59 ",33 ,1948_szamotulski_opusculum_1522_p96.jpg,1948_szamotulski_opusculum_1522,290,3951,33 
"1229,1947,66,54 ",95 ,1948_szamotulski_opusculum_1522_p96.jpg,1948_szamotulski_opusculum_1522,290,3952,95 
"1335,1837,69,48 ",46 ,1948_szamotulski_opusculum_1522_p96.jpg,1948_szamotulski_opusculum_1522,290,3953,46 
"1805,620,78,56 ",90 ,1948_szamotulski_opusculum_1522_p98.jpg,1948_szamotulski_opusculum_1522,291,3954,90 
"1443,686,70,54 ",53 ,1948_szamotulski_opusculum_1522_p98.jpg,1948_szamotulski_opusculum_1522,291,3955,53 
"1443,792,70,61 ",33 ,1948_szamotulski_opusculum_1522_p98.jpg,1948_szamotulski_opusculum_1522,291,3956,33 
"1967,551,74,62 ",48 ,1948_szamotulski_opusculum_1522_p98.jpg,1948_szamotulski_opusculum_1522,291,3957,48 
"1443,513,66,62 ",11 ,1948_szamotulski_opusculum_1522_p98.jpg,1948_szamotulski_opusculum_1522,291,3958,11 
"722,394,36,25 ",27 ,1949_tockler_textus_1503_p52.jpg,1949_tockler_textus_1503,292,3959,27 
"1192,338,35,30 ",57 ,1949_tockler_textus_1503_p52.jpg,1949_tockler_textus_1503,292,3960,57 
"805,278,35,29 ",50 ,1949_tockler_textus_1503_p52.jpg,1949_tockler_textus_1503,292,3961,50 
"726,275,30,27 ",14 ,1949_tockler_textus_1503_p52.jpg,1949_tockler_textus_1503,292,3962,14 
"802,393,36,27 ",26 ,1949_tockler_textus_1503_p52.jpg,1949_tockler_textus_1503,292,3963,26 
"1329,849,171,141 ",45 ,1950_rocamora_sphaera_1599_p250.jpg,1950_rocamora_sphaera_1599,293,3964,45 
"1968,3618,182,141 ",40 ,1950_rocamora_sphaera_1599_p250.jpg,1950_rocamora_sphaera_1599,293,3965,40 
"1674,1128,171,115 ",20 ,1950_rocamora_sphaera_1599_p250.jpg,1950_rocamora_sphaera_1599,293,3966,20 
"2146,1874,230,145 ",350 ,1950_rocamora_sphaera_1599_p250.jpg,1950_rocamora_sphaera_1599,293,3967,350 
"1685,2598,189,145 ",39 ,1950_rocamora_sphaera_1599_p250.jpg,1950_rocamora_sphaera_1599,293,3968,39 
"1361,3277,141,134 ",45 ,1950_rocamora_sphaera_1599_p255.jpg,1950_rocamora_sphaera_1599,294,3969,45 
"2023,2735,141,115 ",2 ,1950_rocamora_sphaera_1599_p255.jpg,1950_rocamora_sphaera_1599,294,3970,2 
"1550,1714,160,145 ",47 ,1950_rocamora_sphaera_1599_p255.jpg,1950_rocamora_sphaera_1599,294,3971,47 
"336,1093,167,145 ",13 ,1950_rocamora_sphaera_1599_p255.jpg,1950_rocamora_sphaera_1599,294,3972,13 
"277,2686,212,126 ",20 ,1950_rocamora_sphaera_1599_p255.jpg,1950_rocamora_sphaera_1599,294,3973,20 
"2071,2779,189,152 ",44 ,1950_rocamora_sphaera_1599_p256.jpg,1950_rocamora_sphaera_1599,295,3974,44 
"1405,3070,152,149 ",64 ,1950_rocamora_sphaera_1599_p256.jpg,1950_rocamora_sphaera_1599,295,3975,64 
"166,1804,182,128 ",30 ,1950_rocamora_sphaera_1599_p256.jpg,1950_rocamora_sphaera_1599,295,3976,30 
"2062,1033,208,163 ",26 ,1950_rocamora_sphaera_1599_p256.jpg,1950_rocamora_sphaera_1599,295,3977,26 
"1399,2207,163,119 ",62 ,1950_rocamora_sphaera_1599_p256.jpg,1950_rocamora_sphaera_1599,295,3978,62 
"2141,2384,152,137 ",24 ,1950_rocamora_sphaera_1599_p319.jpg,1950_rocamora_sphaera_1599,297,4061,24 
"2641,3070,174,145 ",46 ,1950_rocamora_sphaera_1599_p319.jpg,1950_rocamora_sphaera_1599,297,4062,46 
"2423,810,156,141 ",50 ,1950_rocamora_sphaera_1599_p319.jpg,1950_rocamora_sphaera_1599,297,4063,50 
"2964,2673,133,122 ",18 ,1950_rocamora_sphaera_1599_p319.jpg,1950_rocamora_sphaera_1599,297,4064,18 
"2682,1102,126,130 ",41 ,1950_rocamora_sphaera_1599_p319.jpg,1950_rocamora_sphaera_1599,297,4065,41 
"2675,829,174,119 ",49 ,1950_rocamora_sphaera_1599_p321.jpg,1950_rocamora_sphaera_1599,298,4066,49 
"2115,3204,163,141 ",13 ,1950_rocamora_sphaera_1599_p321.jpg,1950_rocamora_sphaera_1599,298,4067,13 
"2482,1863,137,130 ",8 ,1950_rocamora_sphaera_1599_p321.jpg,1950_rocamora_sphaera_1599,298,4068,8 
"2956,3474,163,156 ",58 ,1950_rocamora_sphaera_1599_p321.jpg,1950_rocamora_sphaera_1599,298,4069,58 
"2964,2270,167,152 ",45 ,1950_rocamora_sphaera_1599_p321.jpg,1950_rocamora_sphaera_1599,298,4070,45 
"660,1023,46,38 ",27 ,1957_clavius_sphaera_1610_p117.jpg,1957_clavius_sphaera_1610,299,4071,27 
"650,1106,52,36 ",40 ,1957_clavius_sphaera_1610_p117.jpg,1957_clavius_sphaera_1610,299,4072,40 
"751,1019,47,36 ",26 ,1957_clavius_sphaera_1610_p117.jpg,1957_clavius_sphaera_1610,299,4073,26 
