page_id,page_number,xywh,short_title,credited_authors,printers,publishers,place_of_publication,year_of_publication,handle
1904_melanchthon_libellus_1563_p198.jpg,198,"896,841,158,231",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p65.jpg,65,"590,469,269,233",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p65.jpg,65,"651,1490,276,160",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p65.jpg,65,"968,627,217,197",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p65.jpg,65,"914,1515,189,56",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p65.jpg,65,"950,787,200,130",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p161.jpg,161,"804,537,219,87",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p161.jpg,161,"716,1374,237,248",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p161.jpg,161,"605,1131,245,233",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p161.jpg,161,"349,1239,242,109",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p161.jpg,161,"864,879,232,160",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p103.jpg,103,"764,749,252,166",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p103.jpg,103,"559,680,224,198",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p103.jpg,103,"959,1185,234,277",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p103.jpg,103,"514,1254,150,144",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p103.jpg,103,"770,1462,254,183",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p156.jpg,156,"434,1567,234,234",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p156.jpg,156,"672,995,211,257",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p156.jpg,156,"745,950,222,166",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p156.jpg,156,"760,1667,252,194",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p156.jpg,156,"877,1524,197,144",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p151.jpg,151,"917,1333,159,184",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p151.jpg,151,"418,716,205,95",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p151.jpg,151,"630,1150,148,267",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p151.jpg,151,"309,1038,164,146",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p151.jpg,151,"435,1214,267,207",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p217.jpg,217,"436,891,189,268",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p217.jpg,217,"946,553,263,63",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p217.jpg,217,"529,1276,163,137",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p217.jpg,217,"497,1461,277,90",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p217.jpg,217,"291,1275,142,103",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p148.jpg,148,"605,1277,151,209",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p148.jpg,148,"563,1329,237,126",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p148.jpg,148,"600,801,265,194",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p148.jpg,148,"303,1659,219,280",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p148.jpg,148,"716,704,264,152",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p211.jpg,211,"657,909,146,197",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p211.jpg,211,"431,1161,267,119",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p211.jpg,211,"951,736,186,135",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p211.jpg,211,"495,1069,276,142",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1904_melanchthon_libellus_1563_p211.jpg,211,"934,708,153,268",Iohannis de Sacro Busto libellus de sphæra,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann","Krafft the Elder, Johann",Wittenberg,1563,hdl.handle.net/21.11103/sphaera.101070
1804_ailly_sphaera_1526_p83.jpg,83,"562,2027,385,296",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p83.jpg,83,"620,1024,367,330",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p83.jpg,83,"1551,1309,283,146",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p83.jpg,83,"1014,772,229,91",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p83.jpg,83,"869,916,421,263",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p76.jpg,76,"696,2114,407,291",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p76.jpg,76,"997,2227,440,360",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p76.jpg,76,"710,1868,242,141",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p76.jpg,76,"628,1242,281,225",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p76.jpg,76,"1566,719,401,382",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p80.jpg,80,"1626,1947,309,117",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p80.jpg,80,"1598,1493,321,216",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p80.jpg,80,"1603,2038,367,332",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p80.jpg,80,"1443,1363,353,187",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p80.jpg,80,"782,1850,376,90",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p104.jpg,104,"1621,1573,328,255",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p104.jpg,104,"1100,1631,472,186",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p104.jpg,104,"1042,2165,334,377",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p104.jpg,104,"851,1193,302,259",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p104.jpg,104,"932,1866,485,104",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p115.jpg,115,"681,2254,424,197",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p115.jpg,115,"577,1662,384,234",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p115.jpg,115,"493,1536,396,239",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p115.jpg,115,"690,803,330,272",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p115.jpg,115,"774,2123,426,382",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p41.jpg,41,"1625,934,379,341",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p41.jpg,41,"1026,1672,248,217",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p41.jpg,41,"1378,1982,251,92",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p41.jpg,41,"1162,1877,331,160",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p41.jpg,41,"735,1556,299,373",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p70.jpg,70,"755,708,293,157",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p70.jpg,70,"561,1726,434,170",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p70.jpg,70,"927,1530,458,248",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p70.jpg,70,"1110,1175,427,307",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p70.jpg,70,"1099,799,453,187",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p95.jpg,95,"940,2040,331,304",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p95.jpg,95,"1004,1056,413,264",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p95.jpg,95,"883,2006,233,77",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p95.jpg,95,"1297,1665,322,182",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p95.jpg,95,"521,1637,255,280",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p82.jpg,82,"1311,1114,412,231",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p82.jpg,82,"1014,1208,272,175",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p82.jpg,82,"1523,672,332,208",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p82.jpg,82,"1519,1841,310,263",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p82.jpg,82,"782,1122,239,174",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p62.jpg,62,"1097,2189,407,334",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p62.jpg,62,"1035,1997,354,132",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p62.jpg,62,"1057,746,399,82",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p62.jpg,62,"530,1538,350,347",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1804_ailly_sphaera_1526_p62.jpg,62,"794,1907,447,299",Opusculum de sphera mundi Joannis de sacro busto,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de","Eguia, Miguel de",Alcalá de Henares,1526,hdl.handle.net/21.11103/sphaera.100884
1831_mercator_textus_1534_p61.jpg,61,"687,1330,217,192",Textus de sphaera Ioannis de Sacrobosco,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Colines, Simon de","Colines, Simon de",Paris,1534,hdl.handle.net/21.11103/sphaera.100099
1831_mercator_textus_1534_p61.jpg,61,"813,1205,269,67",Textus de sphaera Ioannis de Sacrobosco,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Colines, Simon de","Colines, Simon de",Paris,1534,hdl.handle.net/21.11103/sphaera.100099
1831_mercator_textus_1534_p61.jpg,61,"571,394,140,191",Textus de sphaera Ioannis de Sacrobosco,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Colines, Simon de","Colines, Simon de",Paris,1534,hdl.handle.net/21.11103/sphaera.100099
