num_patch_id,num_page_id,number,xywh,page_url,page_id,book
10174,2034,NaN,"1569,1024,352,76",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/158.jpg,2203_giuntini_commentaria_1577_p159.jpg,2203_giuntini_commentaria_1577
10175,2035,NaN,"607,1521,348,138",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/332.jpg,2203_giuntini_commentaria_1577_p333.jpg,2203_giuntini_commentaria_1577
10176,2035,NaN,"663,1350,394,196",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/332.jpg,2203_giuntini_commentaria_1577_p333.jpg,2203_giuntini_commentaria_1577
10177,2035,NaN,"1628,626,321,104",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/332.jpg,2203_giuntini_commentaria_1577_p333.jpg,2203_giuntini_commentaria_1577
10178,2035,NaN,"892,1696,269,248",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/332.jpg,2203_giuntini_commentaria_1577_p333.jpg,2203_giuntini_commentaria_1577
10179,2035,NaN,"939,1667,306,140",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/332.jpg,2203_giuntini_commentaria_1577_p333.jpg,2203_giuntini_commentaria_1577
10180,2036,NaN,"958,1806,385,86",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/240.jpg,2203_giuntini_commentaria_1577_p241.jpg,2203_giuntini_commentaria_1577
10181,2036,NaN,"1025,1608,369,199",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/240.jpg,2203_giuntini_commentaria_1577_p241.jpg,2203_giuntini_commentaria_1577
10182,2036,NaN,"960,2050,311,174",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/240.jpg,2203_giuntini_commentaria_1577_p241.jpg,2203_giuntini_commentaria_1577
10183,2036,NaN,"1382,968,400,257",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/240.jpg,2203_giuntini_commentaria_1577_p241.jpg,2203_giuntini_commentaria_1577
10184,2036,NaN,"1392,961,416,419",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/240.jpg,2203_giuntini_commentaria_1577_p241.jpg,2203_giuntini_commentaria_1577
10185,2037,NaN,"1527,2155,384,499",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/147.jpg,2203_giuntini_commentaria_1577_p148.jpg,2203_giuntini_commentaria_1577
10186,2037,NaN,"1629,2804,446,151",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/147.jpg,2203_giuntini_commentaria_1577_p148.jpg,2203_giuntini_commentaria_1577
10187,2037,NaN,"1322,1682,311,349",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/147.jpg,2203_giuntini_commentaria_1577_p148.jpg,2203_giuntini_commentaria_1577
10188,2037,NaN,"1120,1143,283,503",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/147.jpg,2203_giuntini_commentaria_1577_p148.jpg,2203_giuntini_commentaria_1577
10189,2037,NaN,"1561,2211,261,369",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/147.jpg,2203_giuntini_commentaria_1577_p148.jpg,2203_giuntini_commentaria_1577
10190,2038,NaN,"1626,610,332,58",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/390.jpg,2203_giuntini_commentaria_1577_p391.jpg,2203_giuntini_commentaria_1577
10191,2038,NaN,"1619,1616,285,87",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/390.jpg,2203_giuntini_commentaria_1577_p391.jpg,2203_giuntini_commentaria_1577
10192,2038,NaN,"820,972,325,185",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/390.jpg,2203_giuntini_commentaria_1577_p391.jpg,2203_giuntini_commentaria_1577
10193,2038,NaN,"1513,1088,305,151",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/390.jpg,2203_giuntini_commentaria_1577_p391.jpg,2203_giuntini_commentaria_1577
10194,2038,NaN,"1410,726,327,104",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/390.jpg,2203_giuntini_commentaria_1577_p391.jpg,2203_giuntini_commentaria_1577
10195,2039,NaN,"760,778,521,315",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/225.jpg,2203_giuntini_commentaria_1577_p226.jpg,2203_giuntini_commentaria_1577
10196,2039,NaN,"1211,1053,340,157",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/225.jpg,2203_giuntini_commentaria_1577_p226.jpg,2203_giuntini_commentaria_1577
10197,2039,NaN,"1531,856,520,257",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/225.jpg,2203_giuntini_commentaria_1577_p226.jpg,2203_giuntini_commentaria_1577
10198,2039,NaN,"1398,1718,452,309",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/225.jpg,2203_giuntini_commentaria_1577_p226.jpg,2203_giuntini_commentaria_1577
10199,2039,NaN,"1076,933,315,105",/home/space/sphaera/sphaera_012020_all/pages/2203_giuntini_commentaria_1577/processed/225.jpg,2203_giuntini_commentaria_1577_p226.jpg,2203_giuntini_commentaria_1577
10200,2040,NaN,"592,657,178,20",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/65.jpg,1962_vinet_sphaera_1619_p66.jpg,1962_vinet_sphaera_1619
10201,2040,NaN,"671,391,166,120",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/65.jpg,1962_vinet_sphaera_1619_p66.jpg,1962_vinet_sphaera_1619
10202,2040,NaN,"702,602,162,34",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/65.jpg,1962_vinet_sphaera_1619_p66.jpg,1962_vinet_sphaera_1619
10203,2040,NaN,"795,307,191,44",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/65.jpg,1962_vinet_sphaera_1619_p66.jpg,1962_vinet_sphaera_1619
10204,2040,NaN,"604,239,236,123",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/65.jpg,1962_vinet_sphaera_1619_p66.jpg,1962_vinet_sphaera_1619
10205,2041,NaN,"289,415,265,117",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/86.jpg,1962_vinet_sphaera_1619_p87.jpg,1962_vinet_sphaera_1619
10206,2041,NaN,"858,387,266,96",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/86.jpg,1962_vinet_sphaera_1619_p87.jpg,1962_vinet_sphaera_1619
10207,2041,NaN,"887,508,145,23",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/86.jpg,1962_vinet_sphaera_1619_p87.jpg,1962_vinet_sphaera_1619
10208,2041,NaN,"275,266,255,30",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/86.jpg,1962_vinet_sphaera_1619_p87.jpg,1962_vinet_sphaera_1619
10209,2041,NaN,"584,545,178,81",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/86.jpg,1962_vinet_sphaera_1619_p87.jpg,1962_vinet_sphaera_1619
10210,2042,NaN,"637,454,269,61",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/83.jpg,1962_vinet_sphaera_1619_p84.jpg,1962_vinet_sphaera_1619
10211,2042,NaN,"710,337,226,81",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/83.jpg,1962_vinet_sphaera_1619_p84.jpg,1962_vinet_sphaera_1619
10212,2042,NaN,"470,309,179,78",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/83.jpg,1962_vinet_sphaera_1619_p84.jpg,1962_vinet_sphaera_1619
10213,2042,NaN,"408,469,238,20",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/83.jpg,1962_vinet_sphaera_1619_p84.jpg,1962_vinet_sphaera_1619
10214,2042,NaN,"817,669,257,51",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/83.jpg,1962_vinet_sphaera_1619_p84.jpg,1962_vinet_sphaera_1619
10215,2043,NaN,"876,558,188,77",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/73.jpg,1962_vinet_sphaera_1619_p74.jpg,1962_vinet_sphaera_1619
10216,2043,NaN,"312,480,186,48",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/73.jpg,1962_vinet_sphaera_1619_p74.jpg,1962_vinet_sphaera_1619
10217,2043,NaN,"628,680,155,86",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/73.jpg,1962_vinet_sphaera_1619_p74.jpg,1962_vinet_sphaera_1619
10218,2043,NaN,"940,511,190,99",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/73.jpg,1962_vinet_sphaera_1619_p74.jpg,1962_vinet_sphaera_1619
10219,2043,NaN,"637,372,204,89",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/73.jpg,1962_vinet_sphaera_1619_p74.jpg,1962_vinet_sphaera_1619
10220,2044,NaN,"784,488,237,97",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/51.jpg,1962_vinet_sphaera_1619_p52.jpg,1962_vinet_sphaera_1619
10221,2044,NaN,"459,647,153,75",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/51.jpg,1962_vinet_sphaera_1619_p52.jpg,1962_vinet_sphaera_1619
10222,2044,NaN,"801,377,245,49",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/51.jpg,1962_vinet_sphaera_1619_p52.jpg,1962_vinet_sphaera_1619
10223,2044,NaN,"386,398,254,90",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/51.jpg,1962_vinet_sphaera_1619_p52.jpg,1962_vinet_sphaera_1619
10224,2044,NaN,"425,415,152,76",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/51.jpg,1962_vinet_sphaera_1619_p52.jpg,1962_vinet_sphaera_1619
10225,2045,NaN,"347,562,178,38",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/87.jpg,1962_vinet_sphaera_1619_p88.jpg,1962_vinet_sphaera_1619
10226,2045,NaN,"780,554,262,98",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/87.jpg,1962_vinet_sphaera_1619_p88.jpg,1962_vinet_sphaera_1619
10227,2045,NaN,"482,385,232,82",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/87.jpg,1962_vinet_sphaera_1619_p88.jpg,1962_vinet_sphaera_1619
10228,2045,NaN,"529,511,235,87",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/87.jpg,1962_vinet_sphaera_1619_p88.jpg,1962_vinet_sphaera_1619
10229,2045,NaN,"844,278,201,48",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/87.jpg,1962_vinet_sphaera_1619_p88.jpg,1962_vinet_sphaera_1619
10230,2046,NaN,"533,420,217,98",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/49.jpg,1962_vinet_sphaera_1619_p50.jpg,1962_vinet_sphaera_1619
10231,2046,NaN,"910,332,230,22",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/49.jpg,1962_vinet_sphaera_1619_p50.jpg,1962_vinet_sphaera_1619
10232,2046,NaN,"929,355,193,123",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/49.jpg,1962_vinet_sphaera_1619_p50.jpg,1962_vinet_sphaera_1619
10233,2046,NaN,"334,331,259,85",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/49.jpg,1962_vinet_sphaera_1619_p50.jpg,1962_vinet_sphaera_1619
10234,2046,NaN,"534,531,150,67",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/49.jpg,1962_vinet_sphaera_1619_p50.jpg,1962_vinet_sphaera_1619
10235,2047,NaN,"280,317,246,112",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/29.jpg,1962_vinet_sphaera_1619_p30.jpg,1962_vinet_sphaera_1619
10236,2047,NaN,"776,320,217,29",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/29.jpg,1962_vinet_sphaera_1619_p30.jpg,1962_vinet_sphaera_1619
10237,2047,NaN,"596,565,146,40",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/29.jpg,1962_vinet_sphaera_1619_p30.jpg,1962_vinet_sphaera_1619
10238,2047,NaN,"296,685,225,93",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/29.jpg,1962_vinet_sphaera_1619_p30.jpg,1962_vinet_sphaera_1619
10239,2047,NaN,"702,219,135,49",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/29.jpg,1962_vinet_sphaera_1619_p30.jpg,1962_vinet_sphaera_1619
10240,2048,NaN,"406,447,140,107",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/67.jpg,1962_vinet_sphaera_1619_p68.jpg,1962_vinet_sphaera_1619
10241,2048,NaN,"917,654,264,101",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/67.jpg,1962_vinet_sphaera_1619_p68.jpg,1962_vinet_sphaera_1619
10242,2048,NaN,"291,323,256,47",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/67.jpg,1962_vinet_sphaera_1619_p68.jpg,1962_vinet_sphaera_1619
10243,2048,NaN,"707,303,187,100",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/67.jpg,1962_vinet_sphaera_1619_p68.jpg,1962_vinet_sphaera_1619
10244,2048,NaN,"765,493,208,87",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/67.jpg,1962_vinet_sphaera_1619_p68.jpg,1962_vinet_sphaera_1619
10245,2049,NaN,"569,692,248,85",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/54.jpg,1962_vinet_sphaera_1619_p55.jpg,1962_vinet_sphaera_1619
10246,2049,NaN,"808,357,265,74",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/54.jpg,1962_vinet_sphaera_1619_p55.jpg,1962_vinet_sphaera_1619
10247,2049,NaN,"524,364,195,103",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/54.jpg,1962_vinet_sphaera_1619_p55.jpg,1962_vinet_sphaera_1619
10248,2049,NaN,"628,646,224,23",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/54.jpg,1962_vinet_sphaera_1619_p55.jpg,1962_vinet_sphaera_1619
10249,2049,NaN,"713,246,176,84",/home/space/sphaera/sphaera_012020_all/pages/1962_vinet_sphaera_1619/processed/54.jpg,1962_vinet_sphaera_1619_p55.jpg,1962_vinet_sphaera_1619
10250,2050,NaN,"338,173,91,62",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/100.jpg,1965_vinet_sphaera_1574_p101.jpg,1965_vinet_sphaera_1574
10251,2050,NaN,"229,424,103,35",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/100.jpg,1965_vinet_sphaera_1574_p101.jpg,1965_vinet_sphaera_1574
10252,2050,NaN,"178,562,84,64",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/100.jpg,1965_vinet_sphaera_1574_p101.jpg,1965_vinet_sphaera_1574
10253,2050,NaN,"373,238,102,37",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/100.jpg,1965_vinet_sphaera_1574_p101.jpg,1965_vinet_sphaera_1574
10254,2050,NaN,"244,424,72,26",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/100.jpg,1965_vinet_sphaera_1574_p101.jpg,1965_vinet_sphaera_1574
10255,2051,NaN,"248,414,75,94",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/78.jpg,1965_vinet_sphaera_1574_p79.jpg,1965_vinet_sphaera_1574
10256,2051,NaN,"356,344,75,23",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/78.jpg,1965_vinet_sphaera_1574_p79.jpg,1965_vinet_sphaera_1574
10257,2051,NaN,"222,279,93,25",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/78.jpg,1965_vinet_sphaera_1574_p79.jpg,1965_vinet_sphaera_1574
10258,2051,NaN,"227,565,102,47",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/78.jpg,1965_vinet_sphaera_1574_p79.jpg,1965_vinet_sphaera_1574
10259,2051,NaN,"367,187,88,68",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/78.jpg,1965_vinet_sphaera_1574_p79.jpg,1965_vinet_sphaera_1574
10260,2052,NaN,"246,577,98,44",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/90.jpg,1965_vinet_sphaera_1574_p91.jpg,1965_vinet_sphaera_1574
10261,2052,NaN,"285,446,73,101",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/90.jpg,1965_vinet_sphaera_1574_p91.jpg,1965_vinet_sphaera_1574
10262,2052,NaN,"210,333,84,45",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/90.jpg,1965_vinet_sphaera_1574_p91.jpg,1965_vinet_sphaera_1574
10263,2052,NaN,"385,487,58,34",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/90.jpg,1965_vinet_sphaera_1574_p91.jpg,1965_vinet_sphaera_1574
10264,2052,NaN,"263,257,78,24",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/90.jpg,1965_vinet_sphaera_1574_p91.jpg,1965_vinet_sphaera_1574
10265,2053,NaN,"319,450,88,75",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/126.jpg,1965_vinet_sphaera_1574_p127.jpg,1965_vinet_sphaera_1574
10266,2053,NaN,"360,579,75,39",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/126.jpg,1965_vinet_sphaera_1574_p127.jpg,1965_vinet_sphaera_1574
10267,2053,NaN,"353,478,57,23",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/126.jpg,1965_vinet_sphaera_1574_p127.jpg,1965_vinet_sphaera_1574
10268,2053,NaN,"386,501,72,72",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/126.jpg,1965_vinet_sphaera_1574_p127.jpg,1965_vinet_sphaera_1574
10269,2053,NaN,"167,247,107,26",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/126.jpg,1965_vinet_sphaera_1574_p127.jpg,1965_vinet_sphaera_1574
10270,2054,NaN,"377,198,85,82",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/105.jpg,1965_vinet_sphaera_1574_p106.jpg,1965_vinet_sphaera_1574
10271,2054,NaN,"191,540,111,101",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/105.jpg,1965_vinet_sphaera_1574_p106.jpg,1965_vinet_sphaera_1574
10272,2054,NaN,"388,380,64,98",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/105.jpg,1965_vinet_sphaera_1574_p106.jpg,1965_vinet_sphaera_1574
10273,2054,NaN,"154,585,60,32",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/105.jpg,1965_vinet_sphaera_1574_p106.jpg,1965_vinet_sphaera_1574
10274,2054,NaN,"305,457,82,92",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/105.jpg,1965_vinet_sphaera_1574_p106.jpg,1965_vinet_sphaera_1574
10275,2055,NaN,"289,372,57,32",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/111.jpg,1965_vinet_sphaera_1574_p112.jpg,1965_vinet_sphaera_1574
10276,2055,NaN,"315,493,75,48",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/111.jpg,1965_vinet_sphaera_1574_p112.jpg,1965_vinet_sphaera_1574
10277,2055,NaN,"252,584,66,36",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/111.jpg,1965_vinet_sphaera_1574_p112.jpg,1965_vinet_sphaera_1574
10278,2055,NaN,"123,181,84,99",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/111.jpg,1965_vinet_sphaera_1574_p112.jpg,1965_vinet_sphaera_1574
10279,2055,NaN,"261,341,90,57",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/111.jpg,1965_vinet_sphaera_1574_p112.jpg,1965_vinet_sphaera_1574
10280,2056,NaN,"283,264,67,33",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/108.jpg,1965_vinet_sphaera_1574_p109.jpg,1965_vinet_sphaera_1574
10281,2056,NaN,"326,188,57,55",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/108.jpg,1965_vinet_sphaera_1574_p109.jpg,1965_vinet_sphaera_1574
10282,2056,NaN,"276,254,67,22",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/108.jpg,1965_vinet_sphaera_1574_p109.jpg,1965_vinet_sphaera_1574
10283,2056,NaN,"339,439,106,100",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/108.jpg,1965_vinet_sphaera_1574_p109.jpg,1965_vinet_sphaera_1574
10284,2056,NaN,"219,433,81,54",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/108.jpg,1965_vinet_sphaera_1574_p109.jpg,1965_vinet_sphaera_1574
10285,2057,NaN,"355,528,56,53",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/63.jpg,1965_vinet_sphaera_1574_p64.jpg,1965_vinet_sphaera_1574
10286,2057,NaN,"390,394,57,32",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/63.jpg,1965_vinet_sphaera_1574_p64.jpg,1965_vinet_sphaera_1574
10287,2057,NaN,"274,242,81,48",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/63.jpg,1965_vinet_sphaera_1574_p64.jpg,1965_vinet_sphaera_1574
10288,2057,NaN,"285,281,97,85",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/63.jpg,1965_vinet_sphaera_1574_p64.jpg,1965_vinet_sphaera_1574
10289,2057,NaN,"157,370,58,28",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/63.jpg,1965_vinet_sphaera_1574_p64.jpg,1965_vinet_sphaera_1574
10290,2058,NaN,"259,576,75,55",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/51.jpg,1965_vinet_sphaera_1574_p52.jpg,1965_vinet_sphaera_1574
10291,2058,NaN,"180,578,102,43",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/51.jpg,1965_vinet_sphaera_1574_p52.jpg,1965_vinet_sphaera_1574
10292,2058,NaN,"365,325,68,43",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/51.jpg,1965_vinet_sphaera_1574_p52.jpg,1965_vinet_sphaera_1574
10293,2058,NaN,"358,457,91,48",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/51.jpg,1965_vinet_sphaera_1574_p52.jpg,1965_vinet_sphaera_1574
10294,2058,NaN,"111,544,77,28",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/51.jpg,1965_vinet_sphaera_1574_p52.jpg,1965_vinet_sphaera_1574
10295,2059,NaN,"162,290,90,44",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/69.jpg,1965_vinet_sphaera_1574_p70.jpg,1965_vinet_sphaera_1574
10296,2059,NaN,"195,335,56,27",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/69.jpg,1965_vinet_sphaera_1574_p70.jpg,1965_vinet_sphaera_1574
10297,2059,NaN,"258,271,88,77",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/69.jpg,1965_vinet_sphaera_1574_p70.jpg,1965_vinet_sphaera_1574
10298,2059,NaN,"230,406,88,96",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/69.jpg,1965_vinet_sphaera_1574_p70.jpg,1965_vinet_sphaera_1574
10299,2059,NaN,"305,502,110,77",/home/space/sphaera/sphaera_012020_all/pages/1965_vinet_sphaera_1574/processed/69.jpg,1965_vinet_sphaera_1574_p70.jpg,1965_vinet_sphaera_1574
10300,2060,NaN,"565,1970,324,352",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/239.jpg,1730_giuntini_sphaera_1573_p240.jpg,1730_giuntini_sphaera_1573
10301,2060,NaN,"519,1161,424,125",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/239.jpg,1730_giuntini_sphaera_1573_p240.jpg,1730_giuntini_sphaera_1573
10302,2060,NaN,"1201,1115,352,132",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/239.jpg,1730_giuntini_sphaera_1573_p240.jpg,1730_giuntini_sphaera_1573
10303,2060,NaN,"1154,1026,318,88",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/239.jpg,1730_giuntini_sphaera_1573_p240.jpg,1730_giuntini_sphaera_1573
10304,2060,NaN,"627,1482,344,243",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/239.jpg,1730_giuntini_sphaera_1573_p240.jpg,1730_giuntini_sphaera_1573
10305,2061,NaN,"1501,2017,333,165",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/106.jpg,1730_giuntini_sphaera_1573_p107.jpg,1730_giuntini_sphaera_1573
10306,2061,NaN,"651,831,270,202",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/106.jpg,1730_giuntini_sphaera_1573_p107.jpg,1730_giuntini_sphaera_1573
10307,2061,NaN,"737,716,418,217",/home/space/sphaera/sphaera_012020_all/pages/1730_giuntini_sphaera_1573/processed/106.jpg,1730_giuntini_sphaera_1573_p107.jpg,1730_giuntini_sphaera_1573
