,page_id,page_number,xywh,number,label,short_title,credited_authors,printers,publishers,place_of_publication,year_of_publication,handle
1020,1854_giuntini_sfera_1582_p195.jpg,195,"279,1541,70,47 ",16,16,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1021,1854_giuntini_sfera_1582_p195.jpg,195,"770,1377,74,52 ",36,36,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1022,1854_giuntini_sfera_1582_p195.jpg,195,"770,1487,77,53 ",64,64,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1023,1854_giuntini_sfera_1582_p245.jpg,245,"806,453,38,42 ",58,58,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1024,1854_giuntini_sfera_1582_p245.jpg,245,"662,500,47,41 ",18,18,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1025,1854_giuntini_sfera_1582_p245.jpg,245,"661,317,48,31 ",20,20,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1026,1854_giuntini_sfera_1582_p245.jpg,245,"804,1570,41,41 ",37,37,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1027,1854_giuntini_sfera_1582_p245.jpg,245,"808,700,42,39 ",57,57,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1028,1854_giuntini_sfera_1582_p253.jpg,253,"633,1290,52,39 ",41,41,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1029,1854_giuntini_sfera_1582_p253.jpg,253,"639,516,58,39 ",42,42,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1030,1854_giuntini_sfera_1582_p253.jpg,253,"642,317,53,50 ",38,38,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1031,1854_giuntini_sfera_1582_p253.jpg,253,"637,902,52,46 ",37,37,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1032,1854_giuntini_sfera_1582_p256.jpg,256,"978,1573,48,35 ",59,59,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1033,1854_giuntini_sfera_1582_p256.jpg,256,"466,1462,48,30 ",60,60,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1034,1854_giuntini_sfera_1582_p256.jpg,256,"910,1649,52,35 ",14,14,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1035,1854_giuntini_sfera_1582_p256.jpg,256,"908,1496,46,29 ",10,10,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1036,1854_giuntini_sfera_1582_p256.jpg,256,"908,1573,46,30 ",12,12,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1037,1854_giuntini_sfera_1582_p303.jpg,303,"480,1479,44,43 ",39,39,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1038,1854_giuntini_sfera_1582_p303.jpg,303,"481,1328,49,38 ",28,28,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1039,1854_giuntini_sfera_1582_p303.jpg,303,"477,1235,47,35 ",16,16,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1040,1854_giuntini_sfera_1582_p303.jpg,303,"562,1381,44,37 ",23,23,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1041,1854_giuntini_sfera_1582_p303.jpg,303,"562,1473,44,42 ",38,38,"La sfera del mondo, Di M. Francesco Giuntini","Sacrobosco, Johannes de;Giuntini, Francesco","Béraud, Symphorien","Béraud, Symphorien",Lyon,1582,hdl.handle.net/21.11103/sphaera.101118
1042,1856_sacrobosco_sphaera_1566_p135.jpg,135,"502,962,47,37 ",55,55,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1043,1856_sacrobosco_sphaera_1566_p135.jpg,135,"506,1283,43,35 ",18,18,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1044,1856_sacrobosco_sphaera_1566_p135.jpg,135,"356,763,40,36 ",15,15,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1045,1856_sacrobosco_sphaera_1566_p135.jpg,135,"501,1122,49,37 ",39,39,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1046,1856_sacrobosco_sphaera_1566_p135.jpg,135,"423,919,45,43 ",38,38,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1047,1856_sacrobosco_sphaera_1566_p140.jpg,140,"784,889,58,49 ",45,45,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1048,1856_sacrobosco_sphaera_1566_p140.jpg,140,"685,653,54,40 ",10,10,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1049,1856_sacrobosco_sphaera_1566_p140.jpg,140,"785,1034,57,49 ",30,30,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1050,1856_sacrobosco_sphaera_1566_p140.jpg,140,"797,1226,54,48 ",50,50,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1051,1856_sacrobosco_sphaera_1566_p140.jpg,140,"688,702,52,45 ",17,17,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1052,1856_sacrobosco_sphaera_1566_p141.jpg,141,"643,1167,48,49 ",55,55,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1053,1856_sacrobosco_sphaera_1566_p141.jpg,141,"589,548,57,42 ",20,20,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1054,1856_sacrobosco_sphaera_1566_p141.jpg,141,"574,830,52,47 ",17,17,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1055,1856_sacrobosco_sphaera_1566_p141.jpg,141,"750,781,66,50 ",46,46,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1056,1856_sacrobosco_sphaera_1566_p141.jpg,141,"667,689,53,47 ",43,43,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1057,1856_sacrobosco_sphaera_1566_p148.jpg,148,"404,1006,49,35 ",21,21,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1058,1856_sacrobosco_sphaera_1566_p148.jpg,148,"336,601,56,48 ",64,64,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1059,1856_sacrobosco_sphaera_1566_p148.jpg,148,"635,846,43,39 ",65,65,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1060,1856_sacrobosco_sphaera_1566_p148.jpg,148,"407,609,52,46 ",55,55,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1061,1856_sacrobosco_sphaera_1566_p148.jpg,148,"327,809,60,39 ",70,70,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1062,1856_sacrobosco_sphaera_1566_p151.jpg,151,"313,897,49,36 ",29,29,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1063,1856_sacrobosco_sphaera_1566_p151.jpg,151,"318,703,51,36 ",34,34,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1064,1856_sacrobosco_sphaera_1566_p151.jpg,151,"387,1213,39,40 ",13,13,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1065,1856_sacrobosco_sphaera_1566_p151.jpg,151,"225,1013,46,37 ",47,47,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1066,1856_sacrobosco_sphaera_1566_p151.jpg,151,"326,586,48,40 ",39,39,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1067,1856_sacrobosco_sphaera_1566_p85.jpg,85,"304,930,55,45 ",24,24,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1068,1856_sacrobosco_sphaera_1566_p85.jpg,85,"440,933,50,50 ",37,37,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1069,1856_sacrobosco_sphaera_1566_p85.jpg,85,"568,1283,53,46 ",49,49,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1070,1856_sacrobosco_sphaera_1566_p85.jpg,85,"314,752,49,56 ",38,38,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1071,1856_sacrobosco_sphaera_1566_p85.jpg,85,"311,1272,46,57 ",58,58,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco","Richard, Jean","Richard, Jean",Antwerp,1566,hdl.handle.net/21.11103/sphaera.101114
1072,1857_giuntini_sphaera_1566_p111.jpg,111,"500,607,42,45 ",13,13,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1073,1857_giuntini_sphaera_1566_p111.jpg,111,"598,741,51,44 ",45,45,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1074,1857_giuntini_sphaera_1566_p111.jpg,111,"674,875,49,46 ",33,33,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1075,1857_giuntini_sphaera_1566_p111.jpg,111,"680,1058,49,46 ",41,41,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1076,1857_giuntini_sphaera_1566_p111.jpg,111,"595,653,52,42 ",30,30,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1077,1857_giuntini_sphaera_1566_p142.jpg,142,"708,793,52,48 ",43,43,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1078,1857_giuntini_sphaera_1566_p142.jpg,142,"635,362,51,39 ",22,22,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1079,1857_giuntini_sphaera_1566_p142.jpg,142,"632,595,53,43 ",18,18,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1080,1857_giuntini_sphaera_1566_p142.jpg,142,"611,1026,58,45 ",24,24,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1081,1857_giuntini_sphaera_1566_p142.jpg,142,"636,504,59,39 ",16,16,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1082,1857_giuntini_sphaera_1566_p146.jpg,146,"674,1079,45,48 ",51,51,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1083,1857_giuntini_sphaera_1566_p146.jpg,146,"688,220,60,47 ",34,34,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1084,1857_giuntini_sphaera_1566_p146.jpg,146,"680,365,54,44 ",32,32,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1085,1857_giuntini_sphaera_1566_p146.jpg,146,"692,605,58,43 ",70,70,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1086,1857_giuntini_sphaera_1566_p146.jpg,146,"847,420,57,48 ",45,45,Sphaera Ioannis de Sacro Bosco,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Giuntini, Francesco",Heirs of Arnold Birckmann,Heirs of Arnold Birckmann,Antwerp,1566,hdl.handle.net/21.11103/sphaera.101115
1087,1858_glogau_compendiosum_1518_p113.jpg,113,"413,717,27,23 ",17,17,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1088,1858_glogau_compendiosum_1518_p113.jpg,113,"493,819,33,27 ",48,48,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1089,1858_glogau_compendiosum_1518_p113.jpg,113,"411,792,27,27 ",18,18,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1090,1858_glogau_compendiosum_1518_p113.jpg,113,"447,690,28,25 ",57,57,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1091,1858_glogau_compendiosum_1518_p113.jpg,113,"447,743,28,24 ",30,30,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1092,1858_glogau_compendiosum_1518_p75.jpg,75,"403,719,27,26 ",11,11,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1093,1858_glogau_compendiosum_1518_p75.jpg,75,"447,656,30,26 ",30,30,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1094,1858_glogau_compendiosum_1518_p75.jpg,75,"365,715,31,30 ",81,81,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1095,1858_glogau_compendiosum_1518_p75.jpg,75,"403,686,34,28 ",39,39,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1096,1858_glogau_compendiosum_1518_p75.jpg,75,"363,656,34,25 ",22,22,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann","Knobloch I, Johann",Strasbourg,1518,hdl.handle.net/21.11103/sphaera.100260
1097,1859_glogowczyk_introductorium_1506_p102.jpg,102,"1378,442,49,42 ",39,39,Introductorium Compendiosum in Tractatum Spere materialis Magistri Joannnis de Sacrobusto,"Sacrobosco, Johannes de;Ptolemaios, Klaudios;John of Glogów","Haller, Jan","Haller, Jan",Kraków,1506,hdl.handle.net/21.11103/sphaera.100920
1098,1859_glogowczyk_introductorium_1506_p102.jpg,102,"1224,444,42,34 ",11,11,Introductorium Compendiosum in Tractatum Spere materialis Magistri Joannnis de Sacrobusto,"Sacrobosco, Johannes de;Ptolemaios, Klaudios;John of Glogów","Haller, Jan","Haller, Jan",Kraków,1506,hdl.handle.net/21.11103/sphaera.100920
1099,1859_glogowczyk_introductorium_1506_p102.jpg,102,"1299,597,56,47 ",52,52,Introductorium Compendiosum in Tractatum Spere materialis Magistri Joannnis de Sacrobusto,"Sacrobosco, Johannes de;Ptolemaios, Klaudios;John of Glogów","Haller, Jan","Haller, Jan",Kraków,1506,hdl.handle.net/21.11103/sphaera.100920
1100,1859_glogowczyk_introductorium_1506_p102.jpg,102,"1140,479,52,42 ",37,37,Introductorium Compendiosum in Tractatum Spere materialis Magistri Joannnis de Sacrobusto,"Sacrobosco, Johannes de;Ptolemaios, Klaudios;John of Glogów","Haller, Jan","Haller, Jan",Kraków,1506,hdl.handle.net/21.11103/sphaera.100920
1101,1859_glogowczyk_introductorium_1506_p102.jpg,102,"1300,522,59,39 ",79,79,Introductorium Compendiosum in Tractatum Spere materialis Magistri Joannnis de Sacrobusto,"Sacrobosco, Johannes de;Ptolemaios, Klaudios;John of Glogów","Haller, Jan","Haller, Jan",Kraków,1506,hdl.handle.net/21.11103/sphaera.100920
1102,1860_glogowczyk_introductorium_1513_p104.jpg,104,"755,766,46,40 ",53,53,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Ungler, Florian","Haller, Jan",Kraków,1513,hdl.handle.net/21.11103/sphaera.100913
1103,1860_glogowczyk_introductorium_1513_p104.jpg,104,"808,768,43,35 ",21,21,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Ungler, Florian","Haller, Jan",Kraków,1513,hdl.handle.net/21.11103/sphaera.100913
1104,1860_glogowczyk_introductorium_1513_p104.jpg,104,"918,799,52,47 ",62,62,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Ungler, Florian","Haller, Jan",Kraków,1513,hdl.handle.net/21.11103/sphaera.100913
1105,1860_glogowczyk_introductorium_1513_p104.jpg,104,"750,845,44,37 ",32,32,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Ungler, Florian","Haller, Jan",Kraków,1513,hdl.handle.net/21.11103/sphaera.100913
1106,1860_glogowczyk_introductorium_1513_p104.jpg,104,"859,843,50,43 ",49,49,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Ungler, Florian","Haller, Jan",Kraków,1513,hdl.handle.net/21.11103/sphaera.100913
1107,1860_glogowczyk_introductorium_1513_p160.jpg,160,"817,1155,42,38 ",34,34,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Ungler, Florian","Haller, Jan",Kraków,1513,hdl.handle.net/21.11103/sphaera.100913
1108,1860_glogowczyk_introductorium_1513_p160.jpg,160,"674,1004,40,35 ",33,33,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,"Sacrobosco, Johannes de;John of Glogów","Ungler, Florian","Haller, Jan",Kraków,1513,hdl.handle.net/21.11103/sphaera.100913
